userId	geneSymbol	geneName	entrezgene	gLink
CG9722	CG9722	NA	41724	https://www.ncbi.nlm.nih.gov/gene/?term=41724
CG31533	CG31533	NA	318788	https://www.ncbi.nlm.nih.gov/gene/?term=318788
CG3199	CG3199	NA	41725	https://www.ncbi.nlm.nih.gov/gene/?term=41725
Dop1R1	Dop1R1	Dopamine 1-like receptor 1	41726	https://www.ncbi.nlm.nih.gov/gene/?term=41726
CG9631	CG9631	NA	41729	https://www.ncbi.nlm.nih.gov/gene/?term=41729
CG9624	CG9624	NA	41730	https://www.ncbi.nlm.nih.gov/gene/?term=41730
CG43291	CG43291	NA	12797901	https://www.ncbi.nlm.nih.gov/gene/?term=12797901
CG9616	CG9616	NA	41731	https://www.ncbi.nlm.nih.gov/gene/?term=41731
CG43179	CG43179	NA	12797902	https://www.ncbi.nlm.nih.gov/gene/?term=12797902
CG14840	CG14840	NA	41734	https://www.ncbi.nlm.nih.gov/gene/?term=41734
CG14839	CG14839	NA	41736	https://www.ncbi.nlm.nih.gov/gene/?term=41736
CG3259	CG3259	NA	41739	https://www.ncbi.nlm.nih.gov/gene/?term=41739
CG31321	CG31321	NA	318681	https://www.ncbi.nlm.nih.gov/gene/?term=318681
Crz	Crz	Corazonin	41742	https://www.ncbi.nlm.nih.gov/gene/?term=41742
CR44943	CR44943	NA	19835553	https://www.ncbi.nlm.nih.gov/gene/?term=19835553
soti	soti	scotti	41748	https://www.ncbi.nlm.nih.gov/gene/?term=41748
natalisin	natalisin	natalisin	5740700	https://www.ncbi.nlm.nih.gov/gene/?term=5740700
CR44176	CR44176	NA	14462471	https://www.ncbi.nlm.nih.gov/gene/?term=14462471
CR44177	CR44177	NA	14462472	https://www.ncbi.nlm.nih.gov/gene/?term=14462472
CG14854	CG14854	NA	41761	https://www.ncbi.nlm.nih.gov/gene/?term=41761
CG14850	CG14850	NA	41762	https://www.ncbi.nlm.nih.gov/gene/?term=41762
CR44095	CR44095	NA	14462473	https://www.ncbi.nlm.nih.gov/gene/?term=14462473
CG44094	CG44094	NA	14462474	https://www.ncbi.nlm.nih.gov/gene/?term=14462474
stumps	stumps	stumps	41770	https://www.ncbi.nlm.nih.gov/gene/?term=41770
CG14853	CG14853	NA	41771	https://www.ncbi.nlm.nih.gov/gene/?term=41771
CG7886	CG7886	NA	41775	https://www.ncbi.nlm.nih.gov/gene/?term=41775
Cad88C	Cad88C	Cadherin 88C	41774	https://www.ncbi.nlm.nih.gov/gene/?term=41774
CG7362	CG7362	NA	41787	https://www.ncbi.nlm.nih.gov/gene/?term=41787
CG14855	CG14855	NA	41789	https://www.ncbi.nlm.nih.gov/gene/?term=41789
CG14856	CG14856	NA	41790	https://www.ncbi.nlm.nih.gov/gene/?term=41790
CG14857	CG14857	NA	41791	https://www.ncbi.nlm.nih.gov/gene/?term=41791
btsz	btsz	bitesize	3346167	https://www.ncbi.nlm.nih.gov/gene/?term=3346167
CG3610	CG3610	NA	41795	https://www.ncbi.nlm.nih.gov/gene/?term=41795
CG14860	CG14860	NA	41803	https://www.ncbi.nlm.nih.gov/gene/?term=41803
VhaPPA1-2	VhaPPA1-2	Vacuolar H[+] ATPase PPA1 subunit 2	41806	https://www.ncbi.nlm.nih.gov/gene/?term=41806
Sdr	Sdr	Secreted decoy of InR	41809	https://www.ncbi.nlm.nih.gov/gene/?term=41809
CR45598	CR45598	NA	19835922	https://www.ncbi.nlm.nih.gov/gene/?term=19835922
CR45599	CR45599	NA	19834978	https://www.ncbi.nlm.nih.gov/gene/?term=19834978
CG14861	CG14861	NA	41810	https://www.ncbi.nlm.nih.gov/gene/?term=41810
CR44944	CR44944	NA	19835055	https://www.ncbi.nlm.nih.gov/gene/?term=19835055
dpr9	dpr9	defective proboscis extension response 9	2768670	https://www.ncbi.nlm.nih.gov/gene/?term=2768670
mir-2493	mir-2493	mir-2493 stem loop	12797904	https://www.ncbi.nlm.nih.gov/gene/?term=12797904
CR45600	CR45600	NA	19835798	https://www.ncbi.nlm.nih.gov/gene/?term=19835798
Gyc88E	Gyc88E	Guanylyl cyclase at 88E	41825	https://www.ncbi.nlm.nih.gov/gene/?term=41825
CG42404	CG42404	NA	41842	https://www.ncbi.nlm.nih.gov/gene/?term=41842
CG14864	CG14864	NA	41846	https://www.ncbi.nlm.nih.gov/gene/?term=41846
CG45218	CG45218	NA	19836177	https://www.ncbi.nlm.nih.gov/gene/?term=19836177
CG14866	CG14866	NA	41854	https://www.ncbi.nlm.nih.gov/gene/?term=41854
CG34404	CG34404	NA	41873	https://www.ncbi.nlm.nih.gov/gene/?term=41873
CG14868	CG14868	NA	41875	https://www.ncbi.nlm.nih.gov/gene/?term=41875
CG6136	CG6136	NA	41877	https://www.ncbi.nlm.nih.gov/gene/?term=41877
Rbp	Rbp	RIM-binding protein	41880	https://www.ncbi.nlm.nih.gov/gene/?term=41880
h-cup	h-cup	heineken-cup	41879	https://www.ncbi.nlm.nih.gov/gene/?term=41879
CG6125	CG6125	NA	41882	https://www.ncbi.nlm.nih.gov/gene/?term=41882
AdamTS-A	AdamTS-A	ADAM metallopeptidase with thrombospondin type 1 motif A	41887	https://www.ncbi.nlm.nih.gov/gene/?term=41887
Rh6	Rh6	Rhodopsin 6	41889	https://www.ncbi.nlm.nih.gov/gene/?term=41889
Trissin	Trissin	trissin	41890	https://www.ncbi.nlm.nih.gov/gene/?term=41890
CG5213	CG5213	NA	41892	https://www.ncbi.nlm.nih.gov/gene/?term=41892
CG43336	CG43336	NA	12798414	https://www.ncbi.nlm.nih.gov/gene/?term=12798414
pxb	pxb	pxb	41899	https://www.ncbi.nlm.nih.gov/gene/?term=41899
CR43849	CR43849	NA	14462477	https://www.ncbi.nlm.nih.gov/gene/?term=14462477
CG5404	CG5404	NA	41901	https://www.ncbi.nlm.nih.gov/gene/?term=41901
CG31294	CG31294	NA	318666	https://www.ncbi.nlm.nih.gov/gene/?term=318666
CG34274	CG34274	NA	5740212	https://www.ncbi.nlm.nih.gov/gene/?term=5740212
CG4520	CG4520	NA	41902	https://www.ncbi.nlm.nih.gov/gene/?term=41902
CG5623	CG5623	NA	41904	https://www.ncbi.nlm.nih.gov/gene/?term=41904
CR45206	CR45206	NA	19835110	https://www.ncbi.nlm.nih.gov/gene/?term=19835110
CG4525	CG4525	NA	41905	https://www.ncbi.nlm.nih.gov/gene/?term=41905
CG5614	CG5614	NA	41906	https://www.ncbi.nlm.nih.gov/gene/?term=41906
CG9589	CG9589	NA	41908	https://www.ncbi.nlm.nih.gov/gene/?term=41908
CG9593	CG9593	NA	41912	https://www.ncbi.nlm.nih.gov/gene/?term=41912
CG4576	CG4576	NA	41914	https://www.ncbi.nlm.nih.gov/gene/?term=41914
CG43318	CG43318	NA	12798422	https://www.ncbi.nlm.nih.gov/gene/?term=12798422
CG43317	CG43317	NA	41916	https://www.ncbi.nlm.nih.gov/gene/?term=41916
CG4546	CG4546	NA	41922	https://www.ncbi.nlm.nih.gov/gene/?term=41922
CG31183	CG31183	NA	41927	https://www.ncbi.nlm.nih.gov/gene/?term=41927
CG9632	CG9632	NA	41926	https://www.ncbi.nlm.nih.gov/gene/?term=41926
CG14877	CG14877	NA	41929	https://www.ncbi.nlm.nih.gov/gene/?term=41929
CG45105	CG45105	NA	41932	https://www.ncbi.nlm.nih.gov/gene/?term=41932
CG34276	CG34276	NA	41934	https://www.ncbi.nlm.nih.gov/gene/?term=41934
CG31088	CG31088	NA	318590	https://www.ncbi.nlm.nih.gov/gene/?term=318590
CR42839	CR42839	NA	10178956	https://www.ncbi.nlm.nih.gov/gene/?term=10178956
GATAe	GATAe	GATAe	41945	https://www.ncbi.nlm.nih.gov/gene/?term=41945
pnr	pnr	pannier	44849	https://www.ncbi.nlm.nih.gov/gene/?term=44849
CG10264	CG10264	NA	41948	https://www.ncbi.nlm.nih.gov/gene/?term=41948
CG10185	CG10185	NA	41953	https://www.ncbi.nlm.nih.gov/gene/?term=41953
CG32855	CG32855	NA	318250	https://www.ncbi.nlm.nih.gov/gene/?term=318250
sxe2	sxe2	sex-specific enzyme 2	41954	https://www.ncbi.nlm.nih.gov/gene/?term=41954
Sb	Sb	Stubble	41958	https://www.ncbi.nlm.nih.gov/gene/?term=41958
Fer2	Fer2	48 related 2	41961	https://www.ncbi.nlm.nih.gov/gene/?term=41961
CG6006	CG6006	NA	41962	https://www.ncbi.nlm.nih.gov/gene/?term=41962
CR43472	CR43472	NA	12798424	https://www.ncbi.nlm.nih.gov/gene/?term=12798424
CG8927	CG8927	NA	41964	https://www.ncbi.nlm.nih.gov/gene/?term=41964
CR45639	CR45639	NA	19835469	https://www.ncbi.nlm.nih.gov/gene/?term=19835469
CR45638	CR45638	NA	19835052	https://www.ncbi.nlm.nih.gov/gene/?term=19835052
CR45642	CR45642	NA	19835963	https://www.ncbi.nlm.nih.gov/gene/?term=19835963
CR45641	CR45641	NA	19834912	https://www.ncbi.nlm.nih.gov/gene/?term=19834912
CR45643	CR45643	NA	19835502	https://www.ncbi.nlm.nih.gov/gene/?term=19835502
tara	tara	taranis	53562	https://www.ncbi.nlm.nih.gov/gene/?term=53562
Mst89B	Mst89B	Mst89B	41972	https://www.ncbi.nlm.nih.gov/gene/?term=41972
CG44044	CG44044	NA	14462479	https://www.ncbi.nlm.nih.gov/gene/?term=14462479
CG6901	CG6901	NA	41977	https://www.ncbi.nlm.nih.gov/gene/?term=41977
CG17929	CG17929	NA	41978	https://www.ncbi.nlm.nih.gov/gene/?term=41978
CG17930	CG17930	NA	41979	https://www.ncbi.nlm.nih.gov/gene/?term=41979
CG42446	CG42446	NA	41985	https://www.ncbi.nlm.nih.gov/gene/?term=41985
CG14880	CG14880	NA	41986	https://www.ncbi.nlm.nih.gov/gene/?term=41986
CG10317	CG10317	NA	41987	https://www.ncbi.nlm.nih.gov/gene/?term=41987
CR45193	CR45193	NA	19836208	https://www.ncbi.nlm.nih.gov/gene/?term=19836208
ss	ss	spineless	41988	https://www.ncbi.nlm.nih.gov/gene/?term=41988
CR45630	CR45630	NA	19835773	https://www.ncbi.nlm.nih.gov/gene/?term=19835773
CG31279	CG31279	NA	318657	https://www.ncbi.nlm.nih.gov/gene/?term=318657
CG10405	CG10405	NA	41996	https://www.ncbi.nlm.nih.gov/gene/?term=41996
Cad89D	Cad89D	Cadherin 89D	42006	https://www.ncbi.nlm.nih.gov/gene/?term=42006
Gr89a	Gr89a	Gustatory receptor 89a	42007	https://www.ncbi.nlm.nih.gov/gene/?term=42007
CG42342	CG42342	NA	7354466	https://www.ncbi.nlm.nih.gov/gene/?term=7354466
CG14891	CG14891	NA	42013	https://www.ncbi.nlm.nih.gov/gene/?term=42013
CG14892	CG14892	NA	42016	https://www.ncbi.nlm.nih.gov/gene/?term=42016
CG10345	CG10345	NA	42017	https://www.ncbi.nlm.nih.gov/gene/?term=42017
NPF	NPF	neuropeptide F	42018	https://www.ncbi.nlm.nih.gov/gene/?term=42018
CG12783	CG12783	NA	42019	https://www.ncbi.nlm.nih.gov/gene/?term=42019
CG14893	CG14893	NA	42023	https://www.ncbi.nlm.nih.gov/gene/?term=42023
CG14905	CG14905	NA	42024	https://www.ncbi.nlm.nih.gov/gene/?term=42024
Ubx	Ubx	Ultrabithorax	42034	https://www.ncbi.nlm.nih.gov/gene/?term=42034
bxd	bxd	bithoraxoid	3772220	https://www.ncbi.nlm.nih.gov/gene/?term=3772220
CR44945	CR44945	NA	19835926	https://www.ncbi.nlm.nih.gov/gene/?term=19835926
Glut3	Glut3	Glucose transporter type 3	42036	https://www.ncbi.nlm.nih.gov/gene/?term=42036
CR45750	CR45750	NA	19835665	https://www.ncbi.nlm.nih.gov/gene/?term=19835665
abd-A	abd-A	abdominal A	42037	https://www.ncbi.nlm.nih.gov/gene/?term=42037
iab-8	iab-8	iab-8 non-coding RNA	12798430	https://www.ncbi.nlm.nih.gov/gene/?term=12798430
iab-4	iab-4	NA	3772110	https://www.ncbi.nlm.nih.gov/gene/?term=3772110
CR43617	CR43617	NA	12798433	https://www.ncbi.nlm.nih.gov/gene/?term=12798433
Abd-B	Abd-B	Abdominal B	47763	https://www.ncbi.nlm.nih.gov/gene/?term=47763
VhaM9.7-d	VhaM9.7-d	Vacuolar H[+] ATPase M9.7 subunit d	42041	https://www.ncbi.nlm.nih.gov/gene/?term=42041
Actn3	Actn3	alpha actinin 3	44964	https://www.ncbi.nlm.nih.gov/gene/?term=44964
CG18622	CG18622	NA	42044	https://www.ncbi.nlm.nih.gov/gene/?term=42044
Pxd	Pxd	Peroxidase	2768671	https://www.ncbi.nlm.nih.gov/gene/?term=2768671
CG31268	CG31268	NA	318652	https://www.ncbi.nlm.nih.gov/gene/?term=318652
Keap1	Keap1	Keap1	42062	https://www.ncbi.nlm.nih.gov/gene/?term=42062
CG34278	CG34278	NA	5740656	https://www.ncbi.nlm.nih.gov/gene/?term=5740656
CG45079	CG45079	NA	19835571	https://www.ncbi.nlm.nih.gov/gene/?term=19835571
CG17477	CG17477	NA	42067	https://www.ncbi.nlm.nih.gov/gene/?term=42067
CR44238	CR44238	NA	14462480	https://www.ncbi.nlm.nih.gov/gene/?term=14462480
CG31265	CG31265	NA	42068	https://www.ncbi.nlm.nih.gov/gene/?term=42068
CG17475	CG17475	NA	42069	https://www.ncbi.nlm.nih.gov/gene/?term=42069
CG5246	CG5246	NA	42072	https://www.ncbi.nlm.nih.gov/gene/?term=42072
CG5255	CG5255	NA	42073	https://www.ncbi.nlm.nih.gov/gene/?term=42073
CG5265	CG5265	NA	42074	https://www.ncbi.nlm.nih.gov/gene/?term=42074
Mur89F	Mur89F	Mucin related 89F	42080	https://www.ncbi.nlm.nih.gov/gene/?term=42080
CG31262	CG31262	NA	318649	https://www.ncbi.nlm.nih.gov/gene/?term=318649
beat-IIb	beat-IIb	beat-IIb	42082	https://www.ncbi.nlm.nih.gov/gene/?term=42082
CG44259	CG44259	NA	19835677	https://www.ncbi.nlm.nih.gov/gene/?term=19835677
CG44257	CG44257	NA	19835885	https://www.ncbi.nlm.nih.gov/gene/?term=19835885
CR44258	CR44258	NA	19834951	https://www.ncbi.nlm.nih.gov/gene/?term=19834951
CG31418	CG31418	NA	42084	https://www.ncbi.nlm.nih.gov/gene/?term=42084
CG31419	CG31419	NA	326137	https://www.ncbi.nlm.nih.gov/gene/?term=326137
CR43489	CR43489	NA	12798439	https://www.ncbi.nlm.nih.gov/gene/?term=12798439
CR43490	CR43490	NA	12798440	https://www.ncbi.nlm.nih.gov/gene/?term=12798440
beat-IIa	beat-IIa	beaten path IIa	42086	https://www.ncbi.nlm.nih.gov/gene/?term=42086
CG34279	CG34279	NA	5740605	https://www.ncbi.nlm.nih.gov/gene/?term=5740605
CG34280	CG34280	NA	5740878	https://www.ncbi.nlm.nih.gov/gene/?term=5740878
CG42823	CG42823	NA	3885578	https://www.ncbi.nlm.nih.gov/gene/?term=3885578
CG42824	CG42824	NA	10178873	https://www.ncbi.nlm.nih.gov/gene/?term=10178873
CG42798	CG42798	NA	10178954	https://www.ncbi.nlm.nih.gov/gene/?term=10178954
CG17283	CG17283	NA	42094	https://www.ncbi.nlm.nih.gov/gene/?term=42094
CG5860	CG5860	NA	42095	https://www.ncbi.nlm.nih.gov/gene/?term=42095
CG5863	CG5863	NA	42096	https://www.ncbi.nlm.nih.gov/gene/?term=42096
CG5866	CG5866	NA	42097	https://www.ncbi.nlm.nih.gov/gene/?term=42097
CG42834	CG42834	NA	10178910	https://www.ncbi.nlm.nih.gov/gene/?term=10178910
CG42835	CG42835	NA	10178777	https://www.ncbi.nlm.nih.gov/gene/?term=10178777
CG44090	CG44090	NA	14462482	https://www.ncbi.nlm.nih.gov/gene/?term=14462482
Eh	Eh	Eclosion hormone	42101	https://www.ncbi.nlm.nih.gov/gene/?term=42101
CG14330	CG14330	NA	42102	https://www.ncbi.nlm.nih.gov/gene/?term=42102
Dscam3	Dscam3	Down syndrome cell adhesion molecule 3	42103	https://www.ncbi.nlm.nih.gov/gene/?term=42103
Hmx	Hmx	H6-like-homeobox	42110	https://www.ncbi.nlm.nih.gov/gene/?term=42110
CG7587	CG7587	NA	42113	https://www.ncbi.nlm.nih.gov/gene/?term=42113
Sgs5	Sgs5	Salivary gland secretion 5	42114	https://www.ncbi.nlm.nih.gov/gene/?term=42114
CG14329	CG14329	NA	42116	https://www.ncbi.nlm.nih.gov/gene/?term=42116
Edg91	Edg91	Ecdysone-dependent gene 91	42117	https://www.ncbi.nlm.nih.gov/gene/?term=42117
CG34281	CG34281	NA	50039	https://www.ncbi.nlm.nih.gov/gene/?term=50039
CG14324	CG14324	NA	42119	https://www.ncbi.nlm.nih.gov/gene/?term=42119
CG14326	CG14326	NA	42120	https://www.ncbi.nlm.nih.gov/gene/?term=42120
CG14323	CG14323	NA	42121	https://www.ncbi.nlm.nih.gov/gene/?term=42121
CG14325	CG14325	NA	42123	https://www.ncbi.nlm.nih.gov/gene/?term=42123
CR45222	CR45222	NA	19835627	https://www.ncbi.nlm.nih.gov/gene/?term=19835627
CR45223	CR45223	NA	19835780	https://www.ncbi.nlm.nih.gov/gene/?term=19835780
Atg8b	Atg8b	Autophagy-related 8b	42132	https://www.ncbi.nlm.nih.gov/gene/?term=42132
Lgr1	Lgr1	Leucine-rich repeat-containing G protein-coupled receptor 1	42133	https://www.ncbi.nlm.nih.gov/gene/?term=42133
CG14321	CG14321	NA	42134	https://www.ncbi.nlm.nih.gov/gene/?term=42134
TyrRII	TyrRII	Tyramine receptor II	42135	https://www.ncbi.nlm.nih.gov/gene/?term=42135
CG43102	CG43102	NA	42137	https://www.ncbi.nlm.nih.gov/gene/?term=42137
CG17803	CG17803	NA	42141	https://www.ncbi.nlm.nih.gov/gene/?term=42141
CG17801	CG17801	NA	42144	https://www.ncbi.nlm.nih.gov/gene/?term=42144
tinc	tinc	tincar	42148	https://www.ncbi.nlm.nih.gov/gene/?term=42148
Rim	Rim	Rab3 interacting molecule	42150	https://www.ncbi.nlm.nih.gov/gene/?term=42150
CG12347	CG12347	NA	42152	https://www.ncbi.nlm.nih.gov/gene/?term=42152
CG43445	CG43445	NA	12798450	https://www.ncbi.nlm.nih.gov/gene/?term=12798450
CG7794	CG7794	NA	42159	https://www.ncbi.nlm.nih.gov/gene/?term=42159
htl	htl	heartless	42160	https://www.ncbi.nlm.nih.gov/gene/?term=42160
CG14317	CG14317	NA	42161	https://www.ncbi.nlm.nih.gov/gene/?term=42161
sr	sr	stripe	42162	https://www.ncbi.nlm.nih.gov/gene/?term=42162
CR45103	CR45103	NA	19835281	https://www.ncbi.nlm.nih.gov/gene/?term=19835281
CR45104	CR45104	NA	19835836	https://www.ncbi.nlm.nih.gov/gene/?term=19835836
CG14313	CG14313	NA	42176	https://www.ncbi.nlm.nih.gov/gene/?term=42176
CG7985	CG7985	NA	42178	https://www.ncbi.nlm.nih.gov/gene/?term=42178
CG44158	CG44158	NA	14462483	https://www.ncbi.nlm.nih.gov/gene/?term=14462483
CG14314	CG14314	NA	42179	https://www.ncbi.nlm.nih.gov/gene/?term=42179
repo	repo	reversed polarity	47285	https://www.ncbi.nlm.nih.gov/gene/?term=47285
CG18599	CG18599	NA	42191	https://www.ncbi.nlm.nih.gov/gene/?term=42191
CG7142	CG7142	NA	42194	https://www.ncbi.nlm.nih.gov/gene/?term=42194
CG7131	CG7131	NA	42197	https://www.ncbi.nlm.nih.gov/gene/?term=42197
CG7126	CG7126	NA	42202	https://www.ncbi.nlm.nih.gov/gene/?term=42202
PKD	PKD	Protein Kinase D	42203	https://www.ncbi.nlm.nih.gov/gene/?term=42203
CG31235	CG31235	NA	42204	https://www.ncbi.nlm.nih.gov/gene/?term=42204
CG15803	CG15803	NA	42206	https://www.ncbi.nlm.nih.gov/gene/?term=42206
gl	gl	glass	42210	https://www.ncbi.nlm.nih.gov/gene/?term=42210
CR44946	CR44946	NA	19836094	https://www.ncbi.nlm.nih.gov/gene/?term=19836094
CG10864	CG10864	NA	42222	https://www.ncbi.nlm.nih.gov/gene/?term=42222
fru	fru	fruitless	42226	https://www.ncbi.nlm.nih.gov/gene/?term=42226
CG7691	CG7691	NA	42228	https://www.ncbi.nlm.nih.gov/gene/?term=42228
CG14304	CG14304	NA	42232	https://www.ncbi.nlm.nih.gov/gene/?term=42232
CG14305	CG14305	NA	42233	https://www.ncbi.nlm.nih.gov/gene/?term=42233
CG14301	CG14301	NA	42235	https://www.ncbi.nlm.nih.gov/gene/?term=42235
CG31231	CG31231	NA	318638	https://www.ncbi.nlm.nih.gov/gene/?term=318638
CR45028	CR45028	NA	19835369	https://www.ncbi.nlm.nih.gov/gene/?term=19835369
CG7702	CG7702	NA	42242	https://www.ncbi.nlm.nih.gov/gene/?term=42242
CG31230	CG31230	NA	318637	https://www.ncbi.nlm.nih.gov/gene/?term=318637
CG7708	CG7708	NA	42245	https://www.ncbi.nlm.nih.gov/gene/?term=42245
CG14300	CG14300	NA	3346166	https://www.ncbi.nlm.nih.gov/gene/?term=3346166
CG34282	CG34282	NA	42248	https://www.ncbi.nlm.nih.gov/gene/?term=42248
VAChT	VAChT	Vesicular acetylcholine transporter	42795	https://www.ncbi.nlm.nih.gov/gene/?term=42795
CG34283	CG34283	NA	5740817	https://www.ncbi.nlm.nih.gov/gene/?term=5740817
CG7714	CG7714	NA	42250	https://www.ncbi.nlm.nih.gov/gene/?term=42250
CG7720	CG7720	NA	42257	https://www.ncbi.nlm.nih.gov/gene/?term=42257
CG18208	CG18208	NA	42258	https://www.ncbi.nlm.nih.gov/gene/?term=42258
CR45633	CR45633	NA	19835781	https://www.ncbi.nlm.nih.gov/gene/?term=19835781
CG14297	CG14297	NA	42260	https://www.ncbi.nlm.nih.gov/gene/?term=42260
CG14291	CG14291	NA	42266	https://www.ncbi.nlm.nih.gov/gene/?term=42266
Cyp12a5	Cyp12a5	Cyp12a5	42293	https://www.ncbi.nlm.nih.gov/gene/?term=42293
CR44107	CR44107	NA	14462487	https://www.ncbi.nlm.nih.gov/gene/?term=14462487
CG14282	CG14282	NA	42301	https://www.ncbi.nlm.nih.gov/gene/?term=42301
CG31475	CG31475	NA	42303	https://www.ncbi.nlm.nih.gov/gene/?term=42303
CG11703	CG11703	NA	42307	https://www.ncbi.nlm.nih.gov/gene/?term=42307
CG5250	CG5250	NA	42308	https://www.ncbi.nlm.nih.gov/gene/?term=42308
unc79	unc79	uncoordinated 79	42310	https://www.ncbi.nlm.nih.gov/gene/?term=42310
CG5217	CG5217	NA	42311	https://www.ncbi.nlm.nih.gov/gene/?term=42311
CG14280	CG14280	NA	42312	https://www.ncbi.nlm.nih.gov/gene/?term=42312
CR43451	CR43451	NA	12798473	https://www.ncbi.nlm.nih.gov/gene/?term=12798473
CG44174	CG44174	NA	14462489	https://www.ncbi.nlm.nih.gov/gene/?term=14462489
CR43258	CR43258	NA	12798475	https://www.ncbi.nlm.nih.gov/gene/?term=12798475
CG43203	CG43203	NA	12798476	https://www.ncbi.nlm.nih.gov/gene/?term=12798476
CG3581	CG3581	NA	42315	https://www.ncbi.nlm.nih.gov/gene/?term=42315
CG31404	CG31404	NA	318714	https://www.ncbi.nlm.nih.gov/gene/?term=318714
CG31245	CG31245	NA	42316	https://www.ncbi.nlm.nih.gov/gene/?term=42316
CG3734	CG3734	NA	42318	https://www.ncbi.nlm.nih.gov/gene/?term=42318
CG31244	CG31244	NA	326129	https://www.ncbi.nlm.nih.gov/gene/?term=326129
CG11626	CG11626	NA	42323	https://www.ncbi.nlm.nih.gov/gene/?term=42323
CG3517	CG3517	NA	42324	https://www.ncbi.nlm.nih.gov/gene/?term=42324
CG6255	CG6255	NA	42326	https://www.ncbi.nlm.nih.gov/gene/?term=42326
CG15025	CG15025	NA	42328	https://www.ncbi.nlm.nih.gov/gene/?term=42328
Cpr92A	Cpr92A	Cuticular protein 92A	42333	https://www.ncbi.nlm.nih.gov/gene/?term=42333
CG7333	CG7333	NA	42334	https://www.ncbi.nlm.nih.gov/gene/?term=42334
CG7342	CG7342	NA	42335	https://www.ncbi.nlm.nih.gov/gene/?term=42335
CG17751	CG17751	NA	42336	https://www.ncbi.nlm.nih.gov/gene/?term=42336
CG17752	CG17752	NA	42337	https://www.ncbi.nlm.nih.gov/gene/?term=42337
CG16727	CG16727	NA	42338	https://www.ncbi.nlm.nih.gov/gene/?term=42338
CG6231	CG6231	NA	42339	https://www.ncbi.nlm.nih.gov/gene/?term=42339
CG34138	CG34138	NA	4379856	https://www.ncbi.nlm.nih.gov/gene/?term=4379856
CG31220	CG31220	NA	326126	https://www.ncbi.nlm.nih.gov/gene/?term=326126
CG31219	CG31219	NA	42344	https://www.ncbi.nlm.nih.gov/gene/?term=42344
CG6184	CG6184	NA	42345	https://www.ncbi.nlm.nih.gov/gene/?term=42345
ort	ort	ora transientless	45910	https://www.ncbi.nlm.nih.gov/gene/?term=45910
CG7432	CG7432	NA	42347	https://www.ncbi.nlm.nih.gov/gene/?term=42347
CG34286	CG34286	NA	5740178	https://www.ncbi.nlm.nih.gov/gene/?term=5740178
CR43488	CR43488	NA	12798487	https://www.ncbi.nlm.nih.gov/gene/?term=12798487
CG6300	CG6300	NA	42351	https://www.ncbi.nlm.nih.gov/gene/?term=42351
CG11659	CG11659	NA	42352	https://www.ncbi.nlm.nih.gov/gene/?term=42352
CG11407	CG11407	NA	42354	https://www.ncbi.nlm.nih.gov/gene/?term=42354
bnl	bnl	branchless	42356	https://www.ncbi.nlm.nih.gov/gene/?term=42356
CG31459	CG31459	NA	318746	https://www.ncbi.nlm.nih.gov/gene/?term=318746
CG4662	CG4662	NA	42357	https://www.ncbi.nlm.nih.gov/gene/?term=42357
CG4562	CG4562	NA	42362	https://www.ncbi.nlm.nih.gov/gene/?term=42362
CG4465	CG4465	NA	42374	https://www.ncbi.nlm.nih.gov/gene/?term=42374
CG4770	CG4770	NA	42375	https://www.ncbi.nlm.nih.gov/gene/?term=42375
CR43282	CR43282	NA	12798488	https://www.ncbi.nlm.nih.gov/gene/?term=12798488
CG4462	CG4462	NA	42376	https://www.ncbi.nlm.nih.gov/gene/?term=42376
CG4459	CG4459	NA	42377	https://www.ncbi.nlm.nih.gov/gene/?term=42377
mira	mira	miranda	42379	https://www.ncbi.nlm.nih.gov/gene/?term=42379
CG31213	CG31213	NA	42382	https://www.ncbi.nlm.nih.gov/gene/?term=42382
CG4836	CG4836	NA	42387	https://www.ncbi.nlm.nih.gov/gene/?term=42387
CG17193	CG17193	NA	50044	https://www.ncbi.nlm.nih.gov/gene/?term=50044
CG31206	CG31206	NA	318627	https://www.ncbi.nlm.nih.gov/gene/?term=318627
CG10887	CG10887	NA	42399	https://www.ncbi.nlm.nih.gov/gene/?term=42399
Gr92a	Gr92a	Gustatory receptor 92a	117473	https://www.ncbi.nlm.nih.gov/gene/?term=117473
CR42836	CR42836	NA	10178865	https://www.ncbi.nlm.nih.gov/gene/?term=10178865
Nlg4	Nlg4	Neuroligin 4	42402	https://www.ncbi.nlm.nih.gov/gene/?term=42402
CG17199	CG17199	NA	42401	https://www.ncbi.nlm.nih.gov/gene/?term=42401
CG4367	CG4367	NA	42409	https://www.ncbi.nlm.nih.gov/gene/?term=42409
CG4362	CG4362	NA	42410	https://www.ncbi.nlm.nih.gov/gene/?term=42410
Ir92a	Ir92a	Ionotropic receptor 92a	42415	https://www.ncbi.nlm.nih.gov/gene/?term=42415
CR45023	CR45023	NA	19834805	https://www.ncbi.nlm.nih.gov/gene/?term=19834805
CR44400	CR44400	NA	19835886	https://www.ncbi.nlm.nih.gov/gene/?term=19835886
CR44401	CR44401	NA	19834954	https://www.ncbi.nlm.nih.gov/gene/?term=19834954
Or92a	Or92a	Odorant receptor 92a	42425	https://www.ncbi.nlm.nih.gov/gene/?term=42425
