userId	geneSymbol	geneName	entrezgene	gLink
CG11737	CG11737	NA	41009	https://www.ncbi.nlm.nih.gov/gene/?term=41009
Cenp-C	Cenp-C	Centromeric protein-C	41014	https://www.ncbi.nlm.nih.gov/gene/?term=41014
Mkk4	Mkk4	MAP kinase kinase 4	41020	https://www.ncbi.nlm.nih.gov/gene/?term=41020
bel	bel	belle	45826	https://www.ncbi.nlm.nih.gov/gene/?term=45826
CG8036	CG8036	NA	41027	https://www.ncbi.nlm.nih.gov/gene/?term=41027
hb	hb	hunchback	41032	https://www.ncbi.nlm.nih.gov/gene/?term=41032
M1BP	M1BP	Motif 1 Binding Protein	41042	https://www.ncbi.nlm.nih.gov/gene/?term=41042
CG8223	CG8223	NA	41045	https://www.ncbi.nlm.nih.gov/gene/?term=41045
CG9821	CG9821	NA	41058	https://www.ncbi.nlm.nih.gov/gene/?term=41058
pyd	pyd	polychaetoid	41062	https://www.ncbi.nlm.nih.gov/gene/?term=41062
osk	osk	oskar	41066	https://www.ncbi.nlm.nih.gov/gene/?term=41066
E(var)3-9	E(var)3-9	Enhancer of variegation 3-9	41073	https://www.ncbi.nlm.nih.gov/gene/?term=41073
Prosbeta3	Prosbeta3	Proteasome beta3 subunit	41079	https://www.ncbi.nlm.nih.gov/gene/?term=41079
tgo	tgo	tango	41084	https://www.ncbi.nlm.nih.gov/gene/?term=41084
hyx	hyx	hyrax	41086	https://www.ncbi.nlm.nih.gov/gene/?term=41086
pum	pum	pumilio	41094	https://www.ncbi.nlm.nih.gov/gene/?term=41094
D1	D1	D1 chromosomal protein	41095	https://www.ncbi.nlm.nih.gov/gene/?term=41095
CG45050	CG45050	NA	41114	https://www.ncbi.nlm.nih.gov/gene/?term=41114
RpL34b	RpL34b	Ribosomal protein L34b	41120	https://www.ncbi.nlm.nih.gov/gene/?term=41120
CG8149	CG8149	NA	41137	https://www.ncbi.nlm.nih.gov/gene/?term=41137
rump	rump	rumpelstiltskin	41138	https://www.ncbi.nlm.nih.gov/gene/?term=41138
Ras85D	Ras85D	Ras oncogene at 85D	41140	https://www.ncbi.nlm.nih.gov/gene/?term=41140
CG8176	CG8176	NA	261329	https://www.ncbi.nlm.nih.gov/gene/?term=261329
RnpS1	RnpS1	RNA-binding protein S1	41147	https://www.ncbi.nlm.nih.gov/gene/?term=41147
MBD-like	MBD-like	Methyl-CpG binding domain protein-like	41151	https://www.ncbi.nlm.nih.gov/gene/?term=41151
CG9393	CG9393	NA	41152	https://www.ncbi.nlm.nih.gov/gene/?term=41152
Kap-alpha3	Kap-alpha3	karyopherin alpha3	41158	https://www.ncbi.nlm.nih.gov/gene/?term=41158
CG8273	CG8273	NA	41159	https://www.ncbi.nlm.nih.gov/gene/?term=41159
Scm	Scm	Sex comb on midleg	41168	https://www.ncbi.nlm.nih.gov/gene/?term=41168
CG16817	CG16817	NA	41173	https://www.ncbi.nlm.nih.gov/gene/?term=41173
dmt	dmt	dalmatian	41180	https://www.ncbi.nlm.nih.gov/gene/?term=41180
hyd	hyd	hyperplastic discs	41181	https://www.ncbi.nlm.nih.gov/gene/?term=41181
PpD3	PpD3	Protein phosphatase D3	49779	https://www.ncbi.nlm.nih.gov/gene/?term=49779
Snap24	Snap24	Synaptosomal-associated protein 24kDa	41193	https://www.ncbi.nlm.nih.gov/gene/?term=41193
MED6	MED6	Mediator complex subunit 6	44728	https://www.ncbi.nlm.nih.gov/gene/?term=44728
CG8507	CG8507	NA	41205	https://www.ncbi.nlm.nih.gov/gene/?term=41205
CG8516	CG8516	NA	41206	https://www.ncbi.nlm.nih.gov/gene/?term=41206
Art4	Art4	Arginine methyltransferase 4	41219	https://www.ncbi.nlm.nih.gov/gene/?term=41219
Fmr1	Fmr1	Fmr1	37528	https://www.ncbi.nlm.nih.gov/gene/?term=37528
tws	tws	twins	47877	https://www.ncbi.nlm.nih.gov/gene/?term=47877
CG6293	CG6293	NA	41259	https://www.ncbi.nlm.nih.gov/gene/?term=41259
sle	sle	slender lobes	41262	https://www.ncbi.nlm.nih.gov/gene/?term=41262
jumu	jumu	jumeau	41265	https://www.ncbi.nlm.nih.gov/gene/?term=41265
Art1	Art1	Arginine methyltransferase 1	41295	https://www.ncbi.nlm.nih.gov/gene/?term=41295
CG4511	CG4511	NA	41305	https://www.ncbi.nlm.nih.gov/gene/?term=41305
CG4570	CG4570	NA	41306	https://www.ncbi.nlm.nih.gov/gene/?term=41306
Tctp	Tctp	Translationally controlled tumor protein	41341	https://www.ncbi.nlm.nih.gov/gene/?term=41341
CG6693	CG6693	NA	41346	https://www.ncbi.nlm.nih.gov/gene/?term=41346
RpL3	RpL3	Ribosomal protein L3	41347	https://www.ncbi.nlm.nih.gov/gene/?term=41347
Ranbp9	Ranbp9	Ranbp9	41367	https://www.ncbi.nlm.nih.gov/gene/?term=41367
Jupiter	Jupiter	jupiter	41392	https://www.ncbi.nlm.nih.gov/gene/?term=41392
CG14712	CG14712	NA	41397	https://www.ncbi.nlm.nih.gov/gene/?term=41397
Csk	Csk	C-terminal Src kinase	41398	https://www.ncbi.nlm.nih.gov/gene/?term=41398
CG42327	CG42327	NA	41401	https://www.ncbi.nlm.nih.gov/gene/?term=41401
CG14715	CG14715	NA	41403	https://www.ncbi.nlm.nih.gov/gene/?term=41403
Taf12	Taf12	TBP-associated factor 12	41406	https://www.ncbi.nlm.nih.gov/gene/?term=41406
Blm	Blm	Bloom syndrome helicase	41366	https://www.ncbi.nlm.nih.gov/gene/?term=41366
CG6923	CG6923	NA	41420	https://www.ncbi.nlm.nih.gov/gene/?term=41420
glo	glo	glorund	41431	https://www.ncbi.nlm.nih.gov/gene/?term=41431
MBD-R2	MBD-R2	MBD-R2	41498	https://www.ncbi.nlm.nih.gov/gene/?term=41498
GstD1	GstD1	Glutathione S transferase D1	41503	https://www.ncbi.nlm.nih.gov/gene/?term=41503
pps	pps	protein partner of snf	41524	https://www.ncbi.nlm.nih.gov/gene/?term=41524
CG17202	CG17202	NA	41526	https://www.ncbi.nlm.nih.gov/gene/?term=41526
CG5641	CG5641	NA	41529	https://www.ncbi.nlm.nih.gov/gene/?term=41529
Prosalpha2	Prosalpha2	Proteasome alpha2 subunit	41531	https://www.ncbi.nlm.nih.gov/gene/?term=41531
Aos1	Aos1	Activator of SUMO 1	41532	https://www.ncbi.nlm.nih.gov/gene/?term=41532
Vha55	Vha55	Vacuolar H[+]-ATPase 55kD subunit	41550	https://www.ncbi.nlm.nih.gov/gene/?term=41550
Snx3	Snx3	Sorting nexin 3	41551	https://www.ncbi.nlm.nih.gov/gene/?term=41551
grsm	grsm	granny smith	41587	https://www.ncbi.nlm.nih.gov/gene/?term=41587
Spc25	Spc25	Spc25	41585	https://www.ncbi.nlm.nih.gov/gene/?term=41585
Paip2	Paip2	polyA-binding protein interacting protein 2	41591	https://www.ncbi.nlm.nih.gov/gene/?term=41591
CG31342	CG31342	NA	41592	https://www.ncbi.nlm.nih.gov/gene/?term=41592
CtBP	CtBP	C-terminal Binding Protein	41602	https://www.ncbi.nlm.nih.gov/gene/?term=41602
pic	pic	piccolo	41611	https://www.ncbi.nlm.nih.gov/gene/?term=41611
Su(var)3-7	Su(var)3-7	Suppressor of variegation 3-7	41627	https://www.ncbi.nlm.nih.gov/gene/?term=41627
CG32473	CG32473	NA	41636	https://www.ncbi.nlm.nih.gov/gene/?term=41636
Droj2	Droj2	DnaJ-like-2	41646	https://www.ncbi.nlm.nih.gov/gene/?term=41646
yrt	yrt	yurt	41656	https://www.ncbi.nlm.nih.gov/gene/?term=41656
rin	rin	rasputin	47998	https://www.ncbi.nlm.nih.gov/gene/?term=47998
Hrb87F	Hrb87F	Heterogeneous nuclear ribonucleoprotein at 87F	48535	https://www.ncbi.nlm.nih.gov/gene/?term=48535
B52	B52	B52	41670	https://www.ncbi.nlm.nih.gov/gene/?term=41670
flfl	flfl	falafel	41675	https://www.ncbi.nlm.nih.gov/gene/?term=41675
rdx	rdx	roadkill	41704	https://www.ncbi.nlm.nih.gov/gene/?term=41704
Abi	Abi	Abelson interacting protein	41718	https://www.ncbi.nlm.nih.gov/gene/?term=41718
trx	trx	trithorax	41737	https://www.ncbi.nlm.nih.gov/gene/?term=41737
su(Hw)	su(Hw)	suppressor of Hairy wing	41740	https://www.ncbi.nlm.nih.gov/gene/?term=41740
His4r	His4r	Histone H4 replacement	41773	https://www.ncbi.nlm.nih.gov/gene/?term=41773
l(3)L1231	l(3)L1231	lethal (3) L1231	41776	https://www.ncbi.nlm.nih.gov/gene/?term=41776
BigH1	BigH1	Histone H1 variant BigH1	41780	https://www.ncbi.nlm.nih.gov/gene/?term=41780
Meltrin	Meltrin	meltrin	3772109	https://www.ncbi.nlm.nih.gov/gene/?term=3772109
kibra	kibra	kibra	41783	https://www.ncbi.nlm.nih.gov/gene/?term=41783
eff	eff	effete	41785	https://www.ncbi.nlm.nih.gov/gene/?term=41785
jvl	jvl	javelin-like	41788	https://www.ncbi.nlm.nih.gov/gene/?term=41788
Rrp6	Rrp6	Rrp6	41798	https://www.ncbi.nlm.nih.gov/gene/?term=41798
RpS5b	RpS5b	Ribosomal protein S5b	41807	https://www.ncbi.nlm.nih.gov/gene/?term=41807
GlyS	GlyS	Glycogen synthase	41823	https://www.ncbi.nlm.nih.gov/gene/?term=41823
Hsc70-4	Hsc70-4	Heat shock protein cognate 4	41840	https://www.ncbi.nlm.nih.gov/gene/?term=41840
Set	Set	Set	41844	https://www.ncbi.nlm.nih.gov/gene/?term=41844
Cp190	Cp190	Centrosomal protein 190kD	41848	https://www.ncbi.nlm.nih.gov/gene/?term=41848
Tm1	Tm1	Tropomyosin 1	41852	https://www.ncbi.nlm.nih.gov/gene/?term=41852
ear	ear	ENL/AF9-related	44451	https://www.ncbi.nlm.nih.gov/gene/?term=44451
FK506-bp1	FK506-bp1	FK506-binding protein 1	41860	https://www.ncbi.nlm.nih.gov/gene/?term=41860
Atx2	Atx2	Ataxin-2	41883	https://www.ncbi.nlm.nih.gov/gene/?term=41883
nsl1	nsl1	non-specific lethal 1	41911	https://www.ncbi.nlm.nih.gov/gene/?term=41911
mor	mor	moira	41942	https://www.ncbi.nlm.nih.gov/gene/?term=41942
msps	msps	mini spindles	41952	https://www.ncbi.nlm.nih.gov/gene/?term=41952
Akt1	Akt1	Akt1	41957	https://www.ncbi.nlm.nih.gov/gene/?term=41957
sra	sra	sarah	47384	https://www.ncbi.nlm.nih.gov/gene/?term=47384
mtSSB	mtSSB	mitochondrial single stranded DNA-binding protein	41968	https://www.ncbi.nlm.nih.gov/gene/?term=41968
gish	gish	gilgamesh	49701	https://www.ncbi.nlm.nih.gov/gene/?term=49701
SF2	SF2	Splicing factor 2	53443	https://www.ncbi.nlm.nih.gov/gene/?term=53443
pad	pad	poils au dos	41981	https://www.ncbi.nlm.nih.gov/gene/?term=41981
Pak3	Pak3	Pak3	41995	https://www.ncbi.nlm.nih.gov/gene/?term=41995
CG42232	CG42232	NA	7354465	https://www.ncbi.nlm.nih.gov/gene/?term=7354465
Fas1	Fas1	Fasciclin 1	42025	https://www.ncbi.nlm.nih.gov/gene/?term=42025
CG4009	CG4009	NA	42054	https://www.ncbi.nlm.nih.gov/gene/?term=42054
Patr-1	Patr-1	Protein associated with topo II related - 1	42058	https://www.ncbi.nlm.nih.gov/gene/?term=42058
kuk	kuk	kugelkern	42063	https://www.ncbi.nlm.nih.gov/gene/?term=42063
GckIII	GckIII	Germinal centre kinase III	42064	https://www.ncbi.nlm.nih.gov/gene/?term=42064
cal1	cal1	chromosome alignment defect 1	42065	https://www.ncbi.nlm.nih.gov/gene/?term=42065
CG5823	CG5823	NA	42105	https://www.ncbi.nlm.nih.gov/gene/?term=42105
SF1	SF1	Splicing factor 1	43912	https://www.ncbi.nlm.nih.gov/gene/?term=43912
alt	alt	aluminum tubes	42127	https://www.ncbi.nlm.nih.gov/gene/?term=42127
CG31249	CG31249	NA	42129	https://www.ncbi.nlm.nih.gov/gene/?term=42129
osa	osa	osa	42130	https://www.ncbi.nlm.nih.gov/gene/?term=42130
Pxt	Pxt	Peroxinectin-like	42131	https://www.ncbi.nlm.nih.gov/gene/?term=42131
CG7379	CG7379	NA	42140	https://www.ncbi.nlm.nih.gov/gene/?term=42140
Ssdp	Ssdp	Sequence-specific single-stranded DNA-binding protein	42177	https://www.ncbi.nlm.nih.gov/gene/?term=42177
14-3-3epsilon	14-3-3epsilon	14-3-3epsilon	42186	https://www.ncbi.nlm.nih.gov/gene/?term=42186
l(3)05822	l(3)05822	lethal (3) 05822	47260	https://www.ncbi.nlm.nih.gov/gene/?term=47260
Dlc90F	Dlc90F	Dynein light chain 90F	42199	https://www.ncbi.nlm.nih.gov/gene/?term=42199
Vha100-2	Vha100-2	Vacuolar H[+] ATPase 100kD subunit 2	42216	https://www.ncbi.nlm.nih.gov/gene/?term=42216
koko	koko	kokopelli	14462485	https://www.ncbi.nlm.nih.gov/gene/?term=14462485
CG31122	CG31122	NA	42221	https://www.ncbi.nlm.nih.gov/gene/?term=42221
fray	fray	frayed	44233	https://www.ncbi.nlm.nih.gov/gene/?term=44233
CG31224	CG31224	NA	42237	https://www.ncbi.nlm.nih.gov/gene/?term=42237
gwl	gwl	greatwall	45969	https://www.ncbi.nlm.nih.gov/gene/?term=45969
Mpc1	Mpc1	Mitochondrial pyruvate carrier	42268	https://www.ncbi.nlm.nih.gov/gene/?term=42268
dnk	dnk	deoxyribonucleoside kinase	42273	https://www.ncbi.nlm.nih.gov/gene/?term=42273
cdi	cdi	center divider	42289	https://www.ncbi.nlm.nih.gov/gene/?term=42289
nos	nos	nanos	42297	https://www.ncbi.nlm.nih.gov/gene/?term=42297
CG3773	CG3773	NA	42309	https://www.ncbi.nlm.nih.gov/gene/?term=42309
Dl	Dl	Delta	42313	https://www.ncbi.nlm.nih.gov/gene/?term=42313
Ire1	Ire1	Inositol-requiring enzyme-1	42358	https://www.ncbi.nlm.nih.gov/gene/?term=42358
Arc42	Arc42	Arc42	42364	https://www.ncbi.nlm.nih.gov/gene/?term=42364
Surf6	Surf6	Surfeit 6	42370	https://www.ncbi.nlm.nih.gov/gene/?term=42370
RhoGAP92B	RhoGAP92B	Rho GTPase activating protein at 92B	42371	https://www.ncbi.nlm.nih.gov/gene/?term=42371
psidin	psidin	phagocyte signaling impaired	42389	https://www.ncbi.nlm.nih.gov/gene/?term=42389
CG4936	CG4936	NA	42393	https://www.ncbi.nlm.nih.gov/gene/?term=42393
mdlc	mdlc	midlife crisis	42397	https://www.ncbi.nlm.nih.gov/gene/?term=42397
cic	cic	capicua	53560	https://www.ncbi.nlm.nih.gov/gene/?term=53560
CG4360	CG4360	NA	42413	https://www.ncbi.nlm.nih.gov/gene/?term=42413
Stat92E	Stat92E	Signal-transducer and activator of transcription protein at 92E	42428	https://www.ncbi.nlm.nih.gov/gene/?term=42428
TFAM	TFAM	mitochondrial transcription factor A	42433	https://www.ncbi.nlm.nih.gov/gene/?term=42433
CG16953	CG16953	NA	42437	https://www.ncbi.nlm.nih.gov/gene/?term=42437
Sep2	Sep2	Septin 2	42438	https://www.ncbi.nlm.nih.gov/gene/?term=42438
bon	bon	bonus	44235	https://www.ncbi.nlm.nih.gov/gene/?term=44235
H	H	Hairless	42445	https://www.ncbi.nlm.nih.gov/gene/?term=42445
Pi3K92E	Pi3K92E	Pi3K92E	42446	https://www.ncbi.nlm.nih.gov/gene/?term=42446
CG31195	CG31195	NA	46155	https://www.ncbi.nlm.nih.gov/gene/?term=46155
AdSS	AdSS	Adenylosuccinate Synthetase	42466	https://www.ncbi.nlm.nih.gov/gene/?term=42466
Synd	Synd	Syndapin	42467	https://www.ncbi.nlm.nih.gov/gene/?term=42467
RhoGAP93B	RhoGAP93B	Rho GTPase activating protein at 93B	42496	https://www.ncbi.nlm.nih.gov/gene/?term=42496
Rab11	Rab11	Rab11	42501	https://www.ncbi.nlm.nih.gov/gene/?term=42501
slmb	slmb	supernumerary limbs	42504	https://www.ncbi.nlm.nih.gov/gene/?term=42504
SNF4Agamma	SNF4Agamma	SNF4/AMP-activated protein kinase gamma subunit	42515	https://www.ncbi.nlm.nih.gov/gene/?term=42515
Nelf-A	Nelf-A	Negative elongation factor A	42520	https://www.ncbi.nlm.nih.gov/gene/?term=42520
Rab1	Rab1	Rab1	42524	https://www.ncbi.nlm.nih.gov/gene/?term=42524
mod(mdg4)	mod(mdg4)	modifier of mdg4	49228	https://www.ncbi.nlm.nih.gov/gene/?term=49228
DNApol-alpha180	DNApol-alpha180	DNA polymerase alpha 180kD	42553	https://www.ncbi.nlm.nih.gov/gene/?term=42553
CASK	CASK	CASK	42567	https://www.ncbi.nlm.nih.gov/gene/?term=42567
glec	glec	gliolectin	42571	https://www.ncbi.nlm.nih.gov/gene/?term=42571
how	how	held out wings	42596	https://www.ncbi.nlm.nih.gov/gene/?term=42596
SKIP	SKIP	Shal K[+] channel interacting protein	42601	https://www.ncbi.nlm.nih.gov/gene/?term=42601
PyK	PyK	Pyruvate kinase	42620	https://www.ncbi.nlm.nih.gov/gene/?term=42620
CG13850	CG13850	NA	42630	https://www.ncbi.nlm.nih.gov/gene/?term=42630
lqfR	lqfR	liquid facets-Related	42632	https://www.ncbi.nlm.nih.gov/gene/?term=42632
Rpn7	Rpn7	Regulatory particle non-ATPase 7	42641	https://www.ncbi.nlm.nih.gov/gene/?term=42641
AP-2mu	AP-2mu	Adaptor Protein complex 2, mu subunit	42642	https://www.ncbi.nlm.nih.gov/gene/?term=42642
Efa6	Efa6	Exchange factor for Arf 6	42665	https://www.ncbi.nlm.nih.gov/gene/?term=42665
wge	wge	winged eye	42687	https://www.ncbi.nlm.nih.gov/gene/?term=42687
CG45049	CG45049	NA	42691	https://www.ncbi.nlm.nih.gov/gene/?term=42691
CG7029	CG7029	NA	42703	https://www.ncbi.nlm.nih.gov/gene/?term=42703
sav	sav	salvador	252554	https://www.ncbi.nlm.nih.gov/gene/?term=252554
Rassf	Rassf	Ras association family member	42734	https://www.ncbi.nlm.nih.gov/gene/?term=42734
CG31365	CG31365	NA	42736	https://www.ncbi.nlm.nih.gov/gene/?term=42736
CG10254	CG10254	NA	42793	https://www.ncbi.nlm.nih.gov/gene/?term=42793
RanBP3	RanBP3	Ran binding protein 3	42804	https://www.ncbi.nlm.nih.gov/gene/?term=42804
Rpt5	Rpt5	Regulatory particle triple-A ATPase 5	42805	https://www.ncbi.nlm.nih.gov/gene/?term=42805
CG10217	CG10217	NA	42809	https://www.ncbi.nlm.nih.gov/gene/?term=42809
Nup98-96	Nup98-96	Nucleoporin 98-96kD	42816	https://www.ncbi.nlm.nih.gov/gene/?term=42816
mbc	mbc	myoblast city	42817	https://www.ncbi.nlm.nih.gov/gene/?term=42817
eIF4G2	eIF4G2	eukaryotic translation initiation factor 4G2	42819	https://www.ncbi.nlm.nih.gov/gene/?term=42819
Pli	Pli	Pellino	42821	https://www.ncbi.nlm.nih.gov/gene/?term=42821
sba	sba	six-banded	42824	https://www.ncbi.nlm.nih.gov/gene/?term=42824
Rpt2	Rpt2	Regulatory particle triple-A ATPase 2	42828	https://www.ncbi.nlm.nih.gov/gene/?term=42828
Gdh	Gdh	Glutamate dehydrogenase	42832	https://www.ncbi.nlm.nih.gov/gene/?term=42832
Rab7	Rab7	Rab7	42841	https://www.ncbi.nlm.nih.gov/gene/?term=42841
Rox8	Rox8	Rox8	42848	https://www.ncbi.nlm.nih.gov/gene/?term=42848
SMC1	SMC1	Structural maintenance of chromosomes 1	42853	https://www.ncbi.nlm.nih.gov/gene/?term=42853
Syx1A	Syx1A	Syntaxin 1A	42854	https://www.ncbi.nlm.nih.gov/gene/?term=42854
Tsc1	Tsc1	Tsc1	42862	https://www.ncbi.nlm.nih.gov/gene/?term=42862
twin	twin	twin	42880	https://www.ncbi.nlm.nih.gov/gene/?term=42880
Spps	Spps	Sp1-like factor for pairing sensitive-silencing	42882	https://www.ncbi.nlm.nih.gov/gene/?term=42882
mask	mask	multiple ankyrin repeats single KH domain	50070	https://www.ncbi.nlm.nih.gov/gene/?term=50070
Nab2	Nab2	Nuclear polyadenosine RNA-binding 2	42897	https://www.ncbi.nlm.nih.gov/gene/?term=42897
BRWD3	BRWD3	BRWD3	42898	https://www.ncbi.nlm.nih.gov/gene/?term=42898
CG5746	CG5746	NA	42903	https://www.ncbi.nlm.nih.gov/gene/?term=42903
Pp1alpha-96A	Pp1alpha-96A	Protein phosphatase 1alpha at 96A	42922	https://www.ncbi.nlm.nih.gov/gene/?term=42922
CG13625	CG13625	NA	42931	https://www.ncbi.nlm.nih.gov/gene/?term=42931
mld	mld	molting defective	2768685	https://www.ncbi.nlm.nih.gov/gene/?term=2768685
puf	puf	puffyeye	42935	https://www.ncbi.nlm.nih.gov/gene/?term=42935
asp	asp	abnormal spindle	42946	https://www.ncbi.nlm.nih.gov/gene/?term=42946
polybromo	polybromo	polybromo	42954	https://www.ncbi.nlm.nih.gov/gene/?term=42954
Saf-B	Saf-B	Scaffold attachment factor B	42958	https://www.ncbi.nlm.nih.gov/gene/?term=42958
CycB3	CycB3	Cyclin B3	42971	https://www.ncbi.nlm.nih.gov/gene/?term=42971
CG3744	CG3744	NA	42972	https://www.ncbi.nlm.nih.gov/gene/?term=42972
Osbp	Osbp	Oxysterol binding protein	42985	https://www.ncbi.nlm.nih.gov/gene/?term=42985
ssh	ssh	slingshot	42986	https://www.ncbi.nlm.nih.gov/gene/?term=42986
Hr96	Hr96	Hormone receptor-like in 96	42993	https://www.ncbi.nlm.nih.gov/gene/?term=42993
CG31108	CG31108	NA	43015	https://www.ncbi.nlm.nih.gov/gene/?term=43015
vig2	vig2	vig2	43016	https://www.ncbi.nlm.nih.gov/gene/?term=43016
Nup358	Nup358	Nucleoporin 358kD	43041	https://www.ncbi.nlm.nih.gov/gene/?term=43041
CG11857	CG11857	NA	43042	https://www.ncbi.nlm.nih.gov/gene/?term=43042
XNP	XNP	XNP	43080	https://www.ncbi.nlm.nih.gov/gene/?term=43080
jigr1	jigr1	jing interacting gene regulatory 1	43093	https://www.ncbi.nlm.nih.gov/gene/?term=43093
RASSF8	RASSF8	Ras association domain family member 8	43096	https://www.ncbi.nlm.nih.gov/gene/?term=43096
CG14545	CG14545	NA	50075	https://www.ncbi.nlm.nih.gov/gene/?term=50075
CG5913	CG5913	NA	43132	https://www.ncbi.nlm.nih.gov/gene/?term=43132
gro	gro	groucho	43162	https://www.ncbi.nlm.nih.gov/gene/?term=43162
Dak1	Dak1	Dak1	43165	https://www.ncbi.nlm.nih.gov/gene/?term=43165
scrib	scrib	scribbled	44448	https://www.ncbi.nlm.nih.gov/gene/?term=44448
CG6420	CG6420	NA	43218	https://www.ncbi.nlm.nih.gov/gene/?term=43218
Tl	Tl	Toll	43222	https://www.ncbi.nlm.nih.gov/gene/?term=43222
His2Av	His2Av	Histone H2A variant	43229	https://www.ncbi.nlm.nih.gov/gene/?term=43229
spz	spz	spatzle	43256	https://www.ncbi.nlm.nih.gov/gene/?term=43256
CG5815	CG5815	NA	43266	https://www.ncbi.nlm.nih.gov/gene/?term=43266
CG6051	CG6051	NA	43271	https://www.ncbi.nlm.nih.gov/gene/?term=43271
woc	woc	without children	47249	https://www.ncbi.nlm.nih.gov/gene/?term=47249
mrt	mrt	martik	43291	https://www.ncbi.nlm.nih.gov/gene/?term=43291
Hmu	Hmu	Hemomucin	43294	https://www.ncbi.nlm.nih.gov/gene/?term=43294
wdb	wdb	widerborst	43312	https://www.ncbi.nlm.nih.gov/gene/?term=43312
Mtl	Mtl	Mig-2-like	43319	https://www.ncbi.nlm.nih.gov/gene/?term=43319
CG5590	CG5590	NA	43325	https://www.ncbi.nlm.nih.gov/gene/?term=43325
btz	btz	barentsz	43331	https://www.ncbi.nlm.nih.gov/gene/?term=43331
CG5003	CG5003	NA	43344	https://www.ncbi.nlm.nih.gov/gene/?term=43344
RpL4	RpL4	Ribosomal protein L4	43349	https://www.ncbi.nlm.nih.gov/gene/?term=43349
mfrn	mfrn	mitoferrin	43353	https://www.ncbi.nlm.nih.gov/gene/?term=43353
Gp93	Gp93	Glycoprotein 93	43354	https://www.ncbi.nlm.nih.gov/gene/?term=43354
CG4951	CG4951	NA	43355	https://www.ncbi.nlm.nih.gov/gene/?term=43355
larp	larp	La related protein	53567	https://www.ncbi.nlm.nih.gov/gene/?term=53567
Moca-cyp	Moca-cyp	Moca-cyp	43374	https://www.ncbi.nlm.nih.gov/gene/?term=43374
Noa36	Noa36	Noa36	43384	https://www.ncbi.nlm.nih.gov/gene/?term=43384
Hrb98DE	Hrb98DE	Heterogeneous nuclear ribonucleoprotein at 98DE	43385	https://www.ncbi.nlm.nih.gov/gene/?term=43385
wdn	wdn	wings down	43398	https://www.ncbi.nlm.nih.gov/gene/?term=43398
WASp	WASp	WASp	43402	https://www.ncbi.nlm.nih.gov/gene/?term=43402
Doa	Doa	Darkener of apricot	43415	https://www.ncbi.nlm.nih.gov/gene/?term=43415
Cul5	Cul5	Cullin 5	43434	https://www.ncbi.nlm.nih.gov/gene/?term=43434
CG11873	CG11873	NA	43435	https://www.ncbi.nlm.nih.gov/gene/?term=43435
yem	yem	yemanuclein	43439	https://www.ncbi.nlm.nih.gov/gene/?term=43439
CG14516	CG14516	NA	43444	https://www.ncbi.nlm.nih.gov/gene/?term=43444
Pglym78	Pglym78	Phosphoglyceromutase	43447	https://www.ncbi.nlm.nih.gov/gene/?term=43447
Slbp	Slbp	Stem-loop binding protein	43448	https://www.ncbi.nlm.nih.gov/gene/?term=43448
Rpn2	Rpn2	Regulatory particle non-ATPase 2	43449	https://www.ncbi.nlm.nih.gov/gene/?term=43449
CG11897	CG11897	NA	43450	https://www.ncbi.nlm.nih.gov/gene/?term=43450
stg	stg	string	43466	https://www.ncbi.nlm.nih.gov/gene/?term=43466
Cnx99A	Cnx99A	Calnexin 99A	44643	https://www.ncbi.nlm.nih.gov/gene/?term=44643
CG1907	CG1907	NA	43483	https://www.ncbi.nlm.nih.gov/gene/?term=43483
Bub3	Bub3	Bub3	43490	https://www.ncbi.nlm.nih.gov/gene/?term=43490
dgt1	dgt1	dim gamma-tubulin 1	43529	https://www.ncbi.nlm.nih.gov/gene/?term=43529
CG34133	CG34133	NA	318566	https://www.ncbi.nlm.nih.gov/gene/?term=318566
CG11504	CG11504	NA	43557	https://www.ncbi.nlm.nih.gov/gene/?term=43557
Nlp	Nlp	Nucleoplasmin	43560	https://www.ncbi.nlm.nih.gov/gene/?term=43560
Axn	Axn	Axin	43565	https://www.ncbi.nlm.nih.gov/gene/?term=43565
CG7943	CG7943	NA	43574	https://www.ncbi.nlm.nih.gov/gene/?term=43574
sima	sima	similar	43580	https://www.ncbi.nlm.nih.gov/gene/?term=43580
Tpi	Tpi	Triose phosphate isomerase	43582	https://www.ncbi.nlm.nih.gov/gene/?term=43582
RpS7	RpS7	Ribosomal protein S7	43594	https://www.ncbi.nlm.nih.gov/gene/?term=43594
hdc	hdc	headcase	43604	https://www.ncbi.nlm.nih.gov/gene/?term=43604
CG2218	CG2218	NA	43611	https://www.ncbi.nlm.nih.gov/gene/?term=43611
Jon99Fi	Jon99Fi	Jonah 99Fi	43622	https://www.ncbi.nlm.nih.gov/gene/?term=43622
wts	wts	warts	43651	https://www.ncbi.nlm.nih.gov/gene/?term=43651
Sap-r	Sap-r	Saposin-related	43662	https://www.ncbi.nlm.nih.gov/gene/?term=43662
dco	dco	discs overgrown	43673	https://www.ncbi.nlm.nih.gov/gene/?term=43673
CG12054	CG12054	NA	43694	https://www.ncbi.nlm.nih.gov/gene/?term=43694
Gprk2	Gprk2	G protein-coupled receptor kinase 2	49045	https://www.ncbi.nlm.nih.gov/gene/?term=49045
